Charger ID;Charger Status;ChargingStationId;OperatorID;OperatorName;IsOpen24Hours;Accessibility;GeoCoordinates;address_country;address_canton;address_region;address_city;address_postalcode;address_street;address_timezone;address_floor;Plugs;PaymentOptions;MaxCapacity;ChargingFacilities (Power);AuthenticationModes;DynamicInfoAvailable;ValueAddedServices;IsHubjectCompatible;lastUpdate;ClearinghouseID;HubOperatorID;AdditionalInfo;deltaType;ChargingPoolID;OpeningTimes;GeoChargingPointEntrance;AccessibilityLocation;CalibrationLawDataAvailability;ChargingStationNames;HotlinePhoneNumber;RenewableEnergy;ChargingStationLocationReference;EnergySource;EnvironmentalImpact;LocationImage;SuboperatorName;DynamicPowerLevel;HardwareManufacturer
CH*CCI*E20549;Available;CH*CCI*E20549;CH*CCC;Move;1;Paying publicly accessible;47.172714, 9.470298;CHE;St. Gallen;;Buchs (SG);9470;Brunnenstrasse 4;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""BZB Berufs- und Weiterbildungszentrum Buchs""}, {""lang"": ""fr"", ""value"": ""BZB Berufs- und Weiterbildungszentrum Buchs""}, {""lang"": ""de"", ""value"": ""BZB Berufs- und Weiterbildungszentrum Buchs""}, {""lang"": ""it"", ""value"": ""BZB Berufs- und Weiterbildungszentrum Buchs""}]";+41800292929;0;;;;;;;
CH*CCI*E20590;Available;CH*CCI*E20590;CH*CCC;Move;1;Paying publicly accessible;47.047636, 9.421554;CHE;St. Gallen;;Mels;8887;Sarganserstrasse 1;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkplatz Coop Dorf""}, {""lang"": ""fr"", ""value"": ""Parkplatz Coop Dorf""}, {""lang"": ""de"", ""value"": ""Parkplatz Coop Dorf""}, {""lang"": ""it"", ""value"": ""Parkplatz Coop Dorf""}]";+41800292929;0;;;;;;;
CH*CCI*E20589;Available;CH*CCI*E20589;CH*CCC;Move;1;Paying publicly accessible;47.437577, 9.405831;CHE;St. Gallen;;St. Gallen;9016;Rorschacher Strasse 253;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkplatz Neudorf""}, {""lang"": ""fr"", ""value"": ""Parkplatz Neudorf""}, {""lang"": ""de"", ""value"": ""Parkplatz Neudorf""}, {""lang"": ""it"", ""value"": ""Parkplatz Neudorf""}]";+41800292929;0;;;;;;;
CH*CCI*E20585;Available;CH*CCI*E20585;CH*CCC;Move;1;Paying publicly accessible;47.04666, 9.445072;CHE;St. Gallen;;Sargans;7320;Stockbrühlweg 4;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Bahnhof Sargans""}, {""lang"": ""fr"", ""value"": ""Bahnhof Sargans""}, {""lang"": ""de"", ""value"": ""Bahnhof Sargans""}, {""lang"": ""it"", ""value"": ""Bahnhof Sargans""}]";+41800292929;0;;;;;;;
CH*CCI*E21029;Available;CH*CCI*E21029;CH*CCC;Move;1;Paying publicly accessible;47.466796, 9.037296;CHE;St. Gallen;;Wil (SG);9500;Zürcherstrasse 30;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Psychiatrische Klinik Wil""}, {""lang"": ""fr"", ""value"": ""Psychiatrische Klinik Wil""}, {""lang"": ""de"", ""value"": ""Psychiatrische Klinik Wil""}, {""lang"": ""it"", ""value"": ""Psychiatrische Klinik Wil""}]";+41800292929;0;;;;;;;
CH*CCI*E21037;Available;CH*CCI*E21037;CH*CCC;Move;1;Paying publicly accessible;47.477921, 9.502123;CHE;St. Gallen;;Rorschach;9400;Churerstrasse;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""fr"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""de"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""it"", ""value"": ""Kurplatz Rorschach""}]";+41800292929;0;;;;;;;
CH*CCI*E20498;Available;CH*CCI*E20498;CH*CCC;Move;1;Paying publicly accessible;47.466005, 9.050401;CHE;St. Gallen;;Wil (SG);9500;Tonhallestrasse;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Viehmarktplatz Wil""}, {""lang"": ""fr"", ""value"": ""Viehmarktplatz Wil""}, {""lang"": ""de"", ""value"": ""Viehmarktplatz Wil""}, {""lang"": ""it"", ""value"": ""Viehmarktplatz Wil""}]";+41800292929;0;;;;;;;
CH*CCI*E20499;Unknown;CH*CCI*E20499;CH*CCC;Move;1;Paying publicly accessible;47.465697, 9.045181;CHE;St. Gallen;;Wil (SG);9500;Dufourstrasse 12;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Bleicheplatz Wil""}, {""lang"": ""fr"", ""value"": ""Bleicheplatz Wil""}, {""lang"": ""de"", ""value"": ""Bleicheplatz Wil""}, {""lang"": ""it"", ""value"": ""Bleicheplatz Wil""}]";+41800292929;0;;;;;;;
CH*CCI*E20481;Available;CH*CCI*E20481;CH*CCC;Move;1;Paying publicly accessible;47.486589, 9.40199;CHE;St. Gallen;;Berg (SG);9305;Bahnhofstrasse 19;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Garage Seeblick Brandes AG""}, {""lang"": ""fr"", ""value"": ""Garage Seeblick Brandes AG""}, {""lang"": ""de"", ""value"": ""Garage Seeblick Brandes AG""}, {""lang"": ""it"", ""value"": ""Garage Seeblick Brandes AG""}]";+41800292929;0;;;;;;;
CH*CCI*E20478;Available;CH*CCI*E20478;CH*CCC;Move;1;Paying publicly accessible;47.410742, 9.336991;CHE;St. Gallen;;St. Gallen;9014;Erlacherstrasse 3;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""fr"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""de"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""it"", ""value"": ""Baldegger, St.Gallen""}]";+41800292929;0;;;;;;;
CH*CCI*E20477;Available;CH*CCI*E20477;CH*CCC;Move;1;Paying publicly accessible;47.410742, 9.336991;CHE;St. Gallen;;St. Gallen;9014;Erlacherstrasse 3;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""fr"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""de"", ""value"": ""Baldegger, St.Gallen""}, {""lang"": ""it"", ""value"": ""Baldegger, St.Gallen""}]";+41800292929;0;;;;;;;
CH*CCI*E21313;Available;CH*CCI*E21313;CH*CCC;Move;1;Paying publicly accessible;47.298701, 9.087758;CHE;St. Gallen;;Wattwil;9630;Bahnhofstrasse 19;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Tiefgarage Bahnhofstrasse""}, {""lang"": ""fr"", ""value"": ""Tiefgarage Bahnhofstrasse""}, {""lang"": ""de"", ""value"": ""Tiefgarage Bahnhofstrasse""}, {""lang"": ""it"", ""value"": ""Tiefgarage Bahnhofstrasse""}]";+41800292929;0;;;;;;;
CH*CCI*E22221;Available;CH*CCI*E22221;CH*CCC;Move;1;Paying publicly accessible;47.480084, 9.03371;CHE;St. Gallen;;Wil (SG);9552;Hauptstrasse 43a;;;CCS Combo 2 Plug (Cable Attached);;;50.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""fr"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""de"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""it"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}]";+41800292929;0;;;;;;;
CH*CCI*E22222;Available;CH*CCI*E22222;CH*CCC;Move;1;Paying publicly accessible;47.480084, 9.03371;CHE;St. Gallen;;Wil (SG);9552;Hauptstrasse 43a;;;CHAdeMO;;;50.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""fr"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""de"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}, {""lang"": ""it"", ""value"": ""Restaurant Pizzeria Würe Bronschhofen""}]";+41800292929;0;;;;;;;
CH*CCI*E22223;Available;CH*CCI*E22223;CH*CCC;Move;1;Paying publicly accessible;47.42126, 9.37254;CHE;St. Gallen;;St. Gallen;9000;Schochengasse 5;;;Type 2 Outlet;;;11.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkgarage Raiffeisen""}, {""lang"": ""fr"", ""value"": ""Parkgarage Raiffeisen""}, {""lang"": ""de"", ""value"": ""Parkgarage Raiffeisen""}, {""lang"": ""it"", ""value"": ""Parkgarage Raiffeisen""}]";+41800292929;0;;;;;;;
CH*CCI*E22188;Unknown;CH*CCI*E22188;CH*CCC;Move;1;Paying publicly accessible;47.042943, 9.421565;CHE;St. Gallen;;Mels;8887;Butzerstrasse 4;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Collina - Alter & Pflege""}, {""lang"": ""fr"", ""value"": ""Collina - Alter & Pflege""}, {""lang"": ""de"", ""value"": ""Collina - Alter & Pflege""}, {""lang"": ""it"", ""value"": ""Collina - Alter & Pflege""}]";+41800292929;0;;;;;;;
CH*CCI*E20826;Available;CH*CCI*E20826;CH*CCC;Move;1;Paying publicly accessible;47.45132, 9.42016;CHE;St. Gallen;;St. Gallen;9016;Rorschacher Strasse 311;;;Type 2 Outlet;;;11.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Kurhaus Oberwaid""}, {""lang"": ""fr"", ""value"": ""Kurhaus Oberwaid""}, {""lang"": ""de"", ""value"": ""Kurhaus Oberwaid""}, {""lang"": ""it"", ""value"": ""Kurhaus Oberwaid""}]";+41800292929;0;;;;;;;
CH*CCI*E21748;Available;CH*CCI*E21748;CH*CCC;Move;1;Paying publicly accessible;47.47849, 9.5095;CHE;St. Gallen;;Rorschach;9400;Churerstrasse 4;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""fr"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""de"", ""value"": ""Kurplatz Rorschach""}, {""lang"": ""it"", ""value"": ""Kurplatz Rorschach""}]";+41800292929;0;;;;;;;
CH*CCI*E21214;Available;CH*CCI*E21214;CH*CCC;Move;1;Paying publicly accessible;47.42245, 9.374;CHE;St. Gallen;;St. Gallen;9000;Gartenstrasse 8;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MOVE - Parkhaus Gartenstrasse 8""}, {""lang"": ""fr"", ""value"": ""MOVE - Parkhaus Gartenstrasse 8""}, {""lang"": ""de"", ""value"": ""MOVE - Parkhaus Gartenstrasse 8""}, {""lang"": ""it"", ""value"": ""MOVE - Parkhaus Gartenstrasse 8""}]";+41800292929;0;;;;;;;
CH*CCC*E50587;Available;CH*CCC*E50587;CH*CCC;Move;1;Paying publicly accessible;47.36375, 9.555458;CHE;St. Gallen;;Altstätten;9450;Oberrieterstrasse 87;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MOVE - LANDI Altstätten""}, {""lang"": ""fr"", ""value"": ""MOVE - LANDI Altstätten""}, {""lang"": ""de"", ""value"": ""MOVE - LANDI Altstätten""}, {""lang"": ""it"", ""value"": ""MOVE - LANDI Altstätten""}]";+41800292929;0;;;;;;;
CH*CCI*E21202;Available;CH*CCI*E21202;CH*CCC;Move;1;Paying publicly accessible;47.07293, 9.197767;CHE;St. Gallen;;Quarten;8877;Murgtalstrasse;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MOVE - Wasserkraftwerk Merlen""}, {""lang"": ""fr"", ""value"": ""MOVE - Wasserkraftwerk Merlen""}, {""lang"": ""de"", ""value"": ""MOVE - Wasserkraftwerk Merlen""}, {""lang"": ""it"", ""value"": ""MOVE - Wasserkraftwerk Merlen""}]";+41800292929;0;;;;;;;
CH*CCI*E22149;Available;CH*CCI*E22149;CH*CCC;Move;1;Paying publicly accessible;47.417587, 9.16878;CHE;St. Gallen;;Flawil;9230;Sonnegg;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MOVE - Tennisplatz Flawil""}, {""lang"": ""fr"", ""value"": ""MOVE - Tennisplatz Flawil""}, {""lang"": ""de"", ""value"": ""MOVE - Tennisplatz Flawil""}, {""lang"": ""it"", ""value"": ""MOVE - Tennisplatz Flawil""}]";+41800292929;0;;;;;;;
CH*CCI*E22134;OutOfService;CH*CCI*E22134;CH*CCC;Move;1;Paying publicly accessible;47.477966, 9.457749;CHE;St. Gallen;;Tübach;9327;Sportfeldstrasse;;;Type 2 Outlet;;;22.0;NFC RFID Classic,NFC RFID DESFire,Direct Payment,REMOTE;true;None;1;;;;;;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Sport- und Erholungsanlage Kellen""}, {""lang"": ""fr"", ""value"": ""Sport- und Erholungsanlage Kellen""}, {""lang"": ""de"", ""value"": ""Sport- und Erholungsanlage Kellen""}, {""lang"": ""it"", ""value"": ""Sport- und Erholungsanlage Kellen""}]";+41800292929;0;;;;;;;
